episode,t,action,reward,remaining_plays,remaining_discards,hand_before,cards,deck_remaining,advantage
82,2,play,64.0,3,3,"[""11D"", ""2C"", ""12C"", ""11S"", ""8S"", ""4S"", ""6D"", ""5S""]","[""11D"", ""2C"", ""12C"", ""11S"", ""8S"", ""4S"", ""6D"", ""5S""]","[""1H"", ""4H"", ""5H"", ""6H"", ""7H"", ""9H"", ""10H"", ""11H"", ""1D"", ""2D"", ""4D"", ""7D"", ""8D"", ""9D"", ""10D"", ""12D"", ""3C"", ""5C"", ""7C"", ""8C"", ""9C"", ""11C"", ""13C"", ""1S"", ""7S"", ""10S"", ""12S"", ""13S""]",-59.17711883544922
82,3,play,72.0,2,3,"[""13D"", ""10C"", ""8H"", ""13H"", ""1C"", ""6C"", ""4C"", ""12H""]","[""13D"", ""10C"", ""8H"", ""13H"", ""1C"", ""6C"", ""4C"", ""12H""]","[""5H"", ""6H"", ""10H"", ""11H"", ""1D"", ""4D"", ""7D"", ""8D"", ""9D"", ""10D"", ""12D"", ""3C"", ""7C"", ""8C"", ""11C"", ""13C"", ""1S"", ""7S"", ""10S"", ""12S""]",-61.756813049316406
82,4,play,56.0,1,3,"[""1H"", ""5C"", ""9C"", ""4H"", ""9H"", ""2D"", ""13S"", ""7H""]","[""1H"", ""5C"", ""9C"", ""4H"", ""9H"", ""2D"", ""13S"", ""7H""]","[""5H"", ""6H"", ""11H"", ""1D"", ""4D"", ""7D"", ""8D"", ""9D"", ""3C"", ""7C"", ""1S"", ""12S""]",-22.00180541992188
82,5,play,180.0,0,3,"[""7S"", ""10S"", ""13C"", ""10H"", ""8C"", ""12D"", ""10D"", ""11C""]","[""7S"", ""10S"", ""13C"", ""10H"", ""8C"", ""12D"", ""10D"", ""11C""]","[""6H"", ""11H"", ""4D"", ""7D""]",18.701904296875
83,1,play,24.0,4,3,"[""11D"", ""7C"", ""9H"", ""2C"", ""1S"", ""5H"", ""1D"", ""8H""]","[""11D"", ""7C"", ""9H"", ""2C"", ""1S"", ""5H"", ""1D"", ""8H""]","[""1H"", ""3H"", ""6H"", ""7H"", ""10H"", ""11H"", ""12H"", ""13H"", ""2D"", ""4D"", ""5D"", ""6D"", ""7D"", ""8D"", ""9D"", ""10D"", ""12D"", ""3C"", ""4C"", ""5C"", ""6C"", ""9C"", ""10C"", ""11C"", ""13C"", ""2S"", ""3S"", ""4S"", ""5S"", ""6S"", ""8S"", ""9S"", ""10S"", ""11S"", ""12S"", ""13S""]",-99.43193267822267
83,2,play,18.0,3,3,"[""13D"", ""4H"", ""7S"", ""12C"", ""3D"", ""2H"", ""1C"", ""8C""]","[""13D"", ""4H"", ""7S"", ""12C"", ""3D"", ""2H"", ""1C"", ""8C""]","[""1H"", ""3H"", ""7H"", ""11H"", ""12H"", ""13H"", ""2D"", ""4D"", ""5D"", ""6D"", ""7D"", ""8D"", ""9D"", ""10D"", ""12D"", ""3C"", ""4C"", ""5C"", ""6C"", ""11C"", ""2S"", ""3S"", ""5S"", ""6S"", ""8S"", ""10S"", ""11S"", ""13S""]",-53.301988830566415
83,3,play,116.0,2,3,"[""10H"", ""4S"", ""10C"", ""9S"", ""13C"", ""12S"", ""6H"", ""9C""]","[""10H"", ""4S"", ""10C"", ""9S"", ""13C"", ""12S"", ""6H"", ""9C""]","[""1H"", ""11H"", ""12H"", ""13H"", ""4D"", ""5D"", ""6D"", ""7D"", ""8D"", ""9D"", ""12D"", ""3C"", ""4C"", ""6C"", ""11C"", ""3S"", ""5S"", ""6S"", ""10S"", ""11S""]",-63.02776870727541
83,4,play,28.0,1,3,"[""13S"", ""8S"", ""2D"", ""7H"", ""10D"", ""5C"", ""2S"", ""3H""]","[""13S"", ""8S"", ""2D"", ""7H"", ""10D"", ""5C"", ""2S"", ""3H""]","[""11H"", ""12H"", ""13H"", ""4D"", ""5D"", ""7D"", ""8D"", ""9D"", ""3C"", ""3S"", ""6S"", ""10S""]",-68.39748847961425
83,5,play,108.0,0,3,"[""6C"", ""11C"", ""11S"", ""1H"", ""4C"", ""6D"", ""5S"", ""12D""]","[""6C"", ""11C"", ""11S"", ""1H"", ""4C"", ""6D"", ""5S"", ""12D""]","[""11H"", ""12H"", ""4D"", ""3C""]",-12.775306701660156
84,1,play,18.0,4,3,"[""2H"", ""6S"", ""11C"", ""4S"", ""9C"", ""10S"", ""13C"", ""8S""]","[""2H"", ""6S"", ""11C"", ""4S"", ""9C"", ""10S"", ""13C"", ""8S""]","[""1H"", ""3H"", ""4H"", ""6H"", ""7H"", ""8H"", ""9H"", ""11H"", ""12H"", ""13H"", ""1D"", ""2D"", ""4D"", ""5D"", ""6D"", ""10D"", ""11D"", ""12D"", ""13D"", ""1C"", ""2C"", ""3C"", ""4C"", ""6C"", ""7C"", ""10C"", ""12C"", ""1S"", ""2S"", ""3S"", ""5S"", ""7S"", ""9S"", ""11S"", ""12S"", ""13S""]",-106.92486572265625
84,2,play,92.0,3,3,"[""5H"", ""9D"", ""3D"", ""7D"", ""8C"", ""5C"", ""10H"", ""8D""]","[""5H"", ""9D"", ""3D"", ""7D"", ""8C"", ""5C"", ""10H"", ""8D""]","[""1H"", ""4H"", ""7H"", ""9H"", ""11H"", ""12H"", ""1D"", ""2D"", ""4D"", ""5D"", ""6D"", ""10D"", ""12D"", ""13D"", ""1C"", ""2C"", ""3C"", ""6C"", ""7C"", ""10C"", ""1S"", ""2S"", ""3S"", ""5S"", ""7S"", ""9S"", ""11S"", ""13S""]",-42.68927703857423
84,3,play,68.0,2,3,"[""6H"", ""12S"", ""4C"", ""8H"", ""11D"", ""3H"", ""13H"", ""12C""]","[""6H"", ""12S"", ""4C"", ""8H"", ""11D"", ""3H"", ""13H"", ""12C""]","[""1H"", ""7H"", ""9H"", ""11H"", ""12H"", ""5D"", ""6D"", ""10D"", ""13D"", ""1C"", ""2C"", ""3C"", ""6C"", ""1S"", ""3S"", ""5S"", ""7S"", ""9S"", ""11S"", ""13S""]",-78.40993789672848
84,4,play,64.0,1,3,"[""7C"", ""2D"", ""10C"", ""4D"", ""1D"", ""2S"", ""12D"", ""4H""]","[""7C"", ""2D"", ""10C"", ""4D"", ""1D"", ""2S"", ""12D"", ""4H""]","[""1H"", ""7H"", ""9H"", ""6D"", ""13D"", ""2C"", ""6C"", ""3S"", ""5S"", ""7S"", ""9S"", ""11S""]",-22.328605728149398
84,5,play,24.0,0,3,"[""1S"", ""13S"", ""3C"", ""5D"", ""11H"", ""1C"", ""10D"", ""12H""]","[""1S"", ""13S"", ""3C"", ""5D"", ""11H"", ""1C"", ""10D"", ""12H""]","[""1H"", ""6D"", ""2C"", ""5S""]",-81.99213409423828
85,1,play,68.0,4,3,"[""12D"", ""11C"", ""8S"", ""12S"", ""3S"", ""2D"", ""7S"", ""6D""]","[""12D"", ""11C"", ""8S"", ""12S"", ""3S"", ""2D"", ""7S"", ""6D""]","[""1H"", ""2H"", ""3H"", ""5H"", ""6H"", ""7H"", ""9H"", ""10H"", ""11H"", ""12H"", ""13H"", ""1D"", ""3D"", ""4D"", ""5D"", ""7D"", ""8D"", ""9D"", ""10D"", ""11D"", ""13D"", ""2C"", ""3C"", ""4C"", ""5C"", ""6C"", ""7C"", ""8C"", ""9C"", ""12C"", ""13C"", ""1S"", ""6S"", ""9S"", ""11S"", ""13S""]",-63.49852813720702
85,2,play,96.0,3,3,"[""2S"", ""5S"", ""8H"", ""4H"", ""4S"", ""10C"", ""10S"", ""1C""]","[""2S"", ""5S"", ""8H"", ""4H"", ""4S"", ""10C"", ""10S"", ""1C""]","[""1H"", ""2H"", ""3H"", ""6H"", ""7H"", ""9H"", ""10H"", ""12H"", ""3D"", ""4D"", ""5D"", ""7D"", ""8D"", ""10D"", ""11D"", ""13D"", ""3C"", ""4C"", ""5C"", ""6C"", ""7C"", ""8C"", ""9C"", ""13C"", ""1S"", ""9S"", ""11S"", ""13S""]",-1.6762170410156045
85,3,play,18.0,2,3,"[""2C"", ""12C"", ""1D"", ""9D"", ""11H"", ""13H"", ""5H"", ""6S""]","[""2C"", ""12C"", ""1D"", ""9D"", ""11H"", ""13H"", ""5H"", ""6S""]","[""1H"", ""2H"", ""3H"", ""6H"", ""9H"", ""10H"", ""12H"", ""4D"", ""5D"", ""7D"", ""10D"", ""11D"", ""4C"", ""5C"", ""9C"", ""13C"", ""1S"", ""9S"", ""11S"", ""13S""]",-101.89299789428708
85,4,play,100.0,1,3,"[""6C"", ""8D"", ""3C"", ""3D"", ""7C"", ""8C"", ""13D"", ""7H""]","[""6C"", ""8D"", ""3C"", ""3D"", ""7C"", ""8C"", ""13D"", ""7H""]","[""1H"", ""2H"", ""12H"", ""4D"", ""7D"", ""10D"", ""4C"", ""9C"", ""13C"", ""9S"", ""11S"", ""13S""]",-25.10140609741211
85,5,play,40.0,0,3,"[""5C"", ""10H"", ""11D"", ""9H"", ""6H"", ""1S"", ""5D"", ""3H""]","[""5C"", ""10H"", ""11D"", ""9H"", ""6H"", ""1S"", ""5D"", ""3H""]","[""9C"", ""13C"", ""11S"", ""13S""]",-90.26390075683594
86,1,play,104.0,4,3,"[""7D"", ""3H"", ""4H"", ""11C"", ""9H"", ""12D"", ""7S"", ""9S""]","[""7D"", ""3H"", ""4H"", ""11C"", ""9H"", ""12D"", ""7S"", ""9S""]","[""1H"", ""2H"", ""5H"", ""6H"", ""7H"", ""8H"", ""11H"", ""12H"", ""13H"", ""1D"", ""2D"", ""3D"", ""4D"", ""6D"", ""9D"", ""11D"", ""1C"", ""2C"", ""3C"", ""4C"", ""5C"", ""6C"", ""7C"", ""8C"", ""9C"", ""13C"", ""1S"", ""2S"", ""3S"", ""4S"", ""5S"", ""6S"", ""10S"", ""11S"", ""12S"", ""13S""]",-21.705132141113268
86,2,play,344.0,3,3,"[""5D"", ""13D"", ""10H"", ""10D"", ""10C"", ""8D"", ""12C"", ""8S""]","[""5D"", ""13D"", ""10H"", ""10D"", ""10C"", ""8D"", ""12C"", ""8S""]","[""1H"", ""2H"", ""7H"", ""8H"", ""11H"", ""12H"", ""13H"", ""2D"", ""4D"", ""6D"", ""9D"", ""1C"", ""2C"", ""4C"", ""5C"", ""6C"", ""7C"", ""8C"", ""9C"", ""13C"", ""1S"", ""2S"", ""3S"", ""4S"", ""5S"", ""10S"", ""11S"", ""13S""]",165.14197357177727
86,3,play,76.0,2,3,"[""3D"", ""11D"", ""3C"", ""5H"", ""6S"", ""12S"", ""6H"", ""1D""]","[""3D"", ""11D"", ""3C"", ""5H"", ""6S"", ""12S"", ""6H"", ""1D""]","[""7H"", ""8H"", ""12H"", ""13H"", ""4D"", ""6D"", ""1C"", ""2C"", ""5C"", ""7C"", ""8C"", ""9C"", ""13C"", ""1S"", ""3S"", ""4S"", ""5S"", ""10S"", ""11S"", ""13S""]",-40.15519180297849
86,4,play,108.0,1,3,"[""2D"", ""11H"", ""1H"", ""4C"", ""2S"", ""9D"", ""2H"", ""6C""]","[""2D"", ""11H"", ""1H"", ""4C"", ""2S"", ""9D"", ""2H"", ""6C""]","[""8H"", ""12H"", ""13H"", ""4D"", ""6D"", ""2C"", ""5C"", ""9C"", ""3S"", ""4S"", ""5S"", ""13S""]",39.95626907348634
86,5,play,72.0,0,3,"[""1S"", ""7C"", ""8C"", ""13C"", ""7H"", ""10S"", ""11S"", ""1C""]","[""1S"", ""7C"", ""8C"", ""13C"", ""7H"", ""10S"", ""11S"", ""1C""]","[""13H"", ""4D"", ""2C"", ""4S""]",-48.15373229980469
87,1,play,84.0,4,3,"[""3C"", ""8C"", ""4C"", ""11D"", ""3H"", ""7S"", ""8H"", ""2C""]","[""3C"", ""8C"", ""4C"", ""11D"", ""3H"", ""7S"", ""8H"", ""2C""]","[""1H"", ""2H"", ""4H"", ""5H"", ""7H"", ""9H"", ""11H"", ""12H"", ""13H"", ""1D"", ""2D"", ""3D"", ""4D"", ""5D"", ""7D"", ""8D"", ""9D"", ""10D"", ""13D"", ""1C"", ""5C"", ""6C"", ""10C"", ""11C"", ""12C"", ""13C"", ""1S"", ""2S"", ""3S"", ""4S"", ""5S"", ""9S"", ""10S"", ""11S"", ""12S"", ""13S""]",0.7006951904296557
87,2,play,280.0,3,3,"[""10H"", ""6H"", ""12D"", ""6D"", ""6S"", ""9C"", ""8S"", ""7C""]","[""10H"", ""6H"", ""12D"", ""6D"", ""6S"", ""9C"", ""8S"", ""7C""]","[""1H"", ""2H"", ""4H"", ""5H"", ""7H"", ""9H"", ""11H"", ""12H"", ""13H"", ""1D"", ""3D"", ""4D"", ""7D"", ""8D"", ""9D"", ""10D"", ""1C"", ""5C"", ""10C"", ""11C"", ""12C"", ""1S"", ""2S"", ""4S"", ""9S"", ""11S"", ""12S"", ""13S""]",118.6548880004882
87,3,play,112.0,2,3,"[""3S"", ""5D"", ""10S"", ""13D"", ""2D"", ""6C"", ""13C"", ""5S""]","[""3S"", ""5D"", ""10S"", ""13D"", ""2D"", ""6C"", ""13C"", ""5S""]","[""1H"", ""4H"", ""5H"", ""9H"", ""12H"", ""13H"", ""1D"", ""3D"", ""4D"", ""7D"", ""8D"", ""9D"", ""1C"", ""10C"", ""11C"", ""12C"", ""2S"", ""9S"", ""11S"", ""12S""]",-21.508953857421886
87,4,play,18.0,1,3,"[""7H"", ""10D"", ""11H"", ""1S"", ""13S"", ""2H"", ""4S"", ""5C""]","[""7H"", ""10D"", ""11H"", ""1S"", ""13S"", ""2H"", ""4S"", ""5C""]","[""1H"", ""4H"", ""5H"", ""12H"", ""4D"", ""9D"", ""1C"", ""10C"", ""12C"", ""9S"", ""11S"", ""12S""]",-75.5538094329834
87,5,play,18.0,0,3,"[""3D"", ""2S"", ""9H"", ""8D"", ""7D"", ""1D"", ""11C"", ""13H""]","[""3D"", ""2S"", ""9H"", ""8D"", ""7D"", ""1D"", ""11C"", ""13H""]","[""5H"", ""12H"", ""9S"", ""12S""]",-99.88628387451172
88,1,play,108.0,4,3,"[""12D"", ""2S"", ""4C"", ""12S"", ""5C"", ""8C"", ""5D"", ""11D""]","[""12D"", ""2S"", ""4C"", ""12S"", ""5C"", ""8C"", ""5D"", ""11D""]","[""1H"", ""2H"", ""5H"", ""8H"", ""10H"", ""11H"", ""12H"", ""13H"", ""1D"", ""2D"", ""3D"", ""6D"", ""7D"", ""8D"", ""9D"", ""10D"", ""13D"", ""1C"", ""2C"", ""3C"", ""6C"", ""7C"", ""10C"", ""11C"", ""12C"", ""13C"", ""1S"", ""3S"", ""4S"", ""5S"", ""6S"", ""7S"", ""8S"", ""10S"", ""11S"", ""13S""]",-13.415496826171875
88,2,play,300.0,3,3,"[""7H"", ""4H"", ""9S"", ""6H"", ""4D"", ""9C"", ""9H"", ""3H""]","[""7H"", ""4H"", ""9S"", ""6H"", ""4D"", ""9C"", ""9H"", ""3H""]","[""1H"", ""5H"", ""8H"", ""10H"", ""11H"", ""13H"", ""1D"", ""6D"", ""7D"", ""9D"", ""10D"", ""13D"", ""1C"", ""2C"", ""3C"", ""6C"", ""7C"", ""10C"", ""12C"", ""1S"", ""3S"", ""5S"", ""6S"", ""7S"", ""8S"", ""10S"", ""11S"", ""13S""]",140.9731457519531
88,3,play,28.0,2,3,"[""11C"", ""12H"", ""8D"", ""2D"", ""13C"", ""2H"", ""4S"", ""3D""]","[""11C"", ""12H"", ""8D"", ""2D"", ""13C"", ""2H"", ""4S"", ""3D""]","[""1H"", ""8H"", ""10H"", ""11H"", ""13H"", ""1D"", ""9D"", ""2C"", ""3C"", ""6C"", ""7C"", ""12C"", ""1S"", ""3S"", ""5S"", ""7S"", ""8S"", ""10S"", ""11S"", ""13S""]",-56.012826385498045
88,4,play,104.0,1,3,"[""13D"", ""6D"", ""7D"", ""10C"", ""6S"", ""1C"", ""5H"", ""10D""]","[""13D"", ""6D"", ""7D"", ""10C"", ""6S"", ""1C"", ""5H"", ""10D""]","[""1H"", ""13H"", ""9D"", ""2C"", ""3C"", ""6C"", ""1S"", ""3S"", ""5S"", ""7S"", ""8S"", ""11S""]",3.7162870788574196
88,5,play,60.0,0,3,"[""11H"", ""12C"", ""10S"", ""10H"", ""8H"", ""7C"", ""1D"", ""13S""]","[""11H"", ""12C"", ""10S"", ""10H"", ""8H"", ""7C"", ""1D"", ""13S""]","[""9D"", ""6C"", ""5S"", ""11S""]",-72.10359191894531
89,1,play,18.0,4,3,"[""6H"", ""12D"", ""10D"", ""8H"", ""1C"", ""13C"", ""4C"", ""5D""]","[""6H"", ""12D"", ""10D"", ""8H"", ""1C"", ""13C"", ""4C"", ""5D""]","[""1H"", ""3H"", ""4H"", ""5H"", ""7H"", ""9H"", ""12H"", ""13H"", ""1D"", ""2D"", ""3D"", ""6D"", ""7D"", ""8D"", ""9D"", ""11D"", ""2C"", ""3C"", ""5C"", ""6C"", ""8C"", ""9C"", ""10C"", ""11C"", ""12C"", ""1S"", ""2S"", ""3S"", ""4S"", ""5S"", ""6S"", ""7S"", ""8S"", ""10S"", ""12S"", ""13S""]",-105.33136505126953
89,2,play,64.0,3,3,"[""4D"", ""10H"", ""7C"", ""2H"", ""11S"", ""11H"", ""9S"", ""13D""]","[""4D"", ""10H"", ""7C"", ""2H"", ""11S"", ""11H"", ""9S"", ""13D""]","[""1H"", ""4H"", ""5H"", ""9H"", ""12H"", ""13H"", ""2D"", ""3D"", ""6D"", ""8D"", ""9D"", ""11D"", ""2C"", ""3C"", ""5C"", ""6C"", ""9C"", ""10C"", ""11C"", ""1S"", ""3S"", ""4S"", ""5S"", ""6S"", ""7S"", ""10S"", ""12S"", ""13S""]",-79.99656677246094
89,3,play,100.0,2,3,"[""3H"", ""7H"", ""8S"", ""2S"", ""7D"", ""12C"", ""8C"", ""1D""]","[""3H"", ""7H"", ""8S"", ""2S"", ""7D"", ""12C"", ""8C"", ""1D""]","[""1H"", ""4H"", ""9H"", ""2D"", ""3D"", ""6D"", ""8D"", ""9D"", ""11D"", ""2C"", ""5C"", ""6C"", ""10C"", ""11C"", ""1S"", ""4S"", ""6S"", ""7S"", ""12S"", ""13S""]",5.676768188476558
89,4,play,72.0,1,3,"[""13H"", ""5H"", ""12H"", ""5S"", ""3C"", ""3S"", ""10S"", ""9C""]","[""13H"", ""5H"", ""12H"", ""5S"", ""3C"", ""3S"", ""10S"", ""9C""]","[""1H"", ""2D"", ""3D"", ""8D"", ""11D"", ""2C"", ""5C"", ""6C"", ""4S"", ""6S"", ""7S"", ""12S""]",-42.91943405151369
89,5,play,56.0,0,3,"[""9D"", ""9H"", ""4H"", ""1S"", ""10C"", ""13S"", ""6D"", ""11C""]","[""9D"", ""9H"", ""4H"", ""1S"", ""10C"", ""13S"", ""6D"", ""11C""]","[""1H"", ""3D"", ""11D"", ""6C""]",-72.98411560058594
90,1,play,24.0,4,3,"[""1C"", ""1S"", ""8C"", ""9D"", ""11S"", ""2H"", ""5C"", ""4D""]","[""1C"", ""1S"", ""8C"", ""9D"", ""11S"", ""2H"", ""5C"", ""4D""]","[""4H"", ""5H"", ""6H"", ""7H"", ""8H"", ""10H"", ""11H"", ""12H"", ""13H"", ""1D"", ""2D"", ""3D"", ""5D"", ""6D"", ""7D"", ""8D"", ""10D"", ""11D"", ""12D"", ""13D"", ""3C"", ""4C"", ""6C"", ""7C"", ""10C"", ""11C"", ""12C"", ""13C"", ""2S"", ""3S"", ""4S"", ""6S"", ""9S"", ""10S"", ""12S"", ""13S""]",-77.45605133056642
90,2,play,56.0,3,3,"[""5S"", ""9C"", ""1H"", ""7S"", ""2C"", ""8S"", ""3H"", ""9H""]","[""5S"", ""9C"", ""1H"", ""7S"", ""2C"", ""8S"", ""3H"", ""9H""]","[""4H"", ""5H"", ""6H"", ""10H"", ""13H"", ""1D"", ""2D"", ""5D"", ""6D"", ""7D"", ""8D"", ""11D"", ""12D"", ""13D"", ""3C"", ""4C"", ""6C"", ""7C"", ""12C"", ""13C"", ""2S"", ""3S"", ""4S"", ""6S"", ""9S"", ""10S"", ""12S"", ""13S""]",-39.948840026855464
90,3,play,124.0,2,3,"[""10D"", ""3D"", ""11C"", ""10C"", ""11H"", ""12H"", ""7H"", ""8H""]","[""10D"", ""3D"", ""11C"", ""10C"", ""11H"", ""12H"", ""7H"", ""8H""]","[""4H"", ""6H"", ""10H"", ""13H"", ""1D"", ""6D"", ""7D"", ""8D"", ""12D"", ""3C"", ""4C"", ""6C"", ""7C"", ""12C"", ""13C"", ""2S"", ""6S"", ""9S"", ""12S"", ""13S""]",-45.845285339355485
90,4,play,40.0,1,3,"[""2D"", ""5H"", ""11D"", ""4S"", ""10S"", ""5D"", ""3S"", ""13D""]","[""2D"", ""5H"", ""11D"", ""4S"", ""10S"", ""5D"", ""3S"", ""13D""]","[""4H"", ""6H"", ""10H"", ""13H"", ""7D"", ""12D"", ""3C"", ""12C"", ""13C"", ""2S"", ""12S"", ""13S""]",-53.94194412231445
90,5,play,144.0,0,3,"[""6D"", ""6C"", ""1D"", ""8D"", ""6S"", ""7C"", ""9S"", ""4C""]","[""6D"", ""6C"", ""1D"", ""8D"", ""6S"", ""7C"", ""9S"", ""4C""]","[""10H"", ""13H"", ""3C"", ""2S""]",24.459213256835938
91,1,play,116.0,4,3,"[""3H"", ""1C"", ""11H"", ""7C"", ""7D"", ""9D"", ""12C"", ""12D""]","[""3H"", ""1C"", ""11H"", ""7C"", ""7D"", ""9D"", ""12C"", ""12D""]","[""1H"", ""4H"", ""5H"", ""6H"", ""7H"", ""8H"", ""10H"", ""12H"", ""13H"", ""1D"", ""2D"", ""3D"", ""4D"", ""5D"", ""6D"", ""8D"", ""10D"", ""11D"", ""13D"", ""2C"", ""4C"", ""5C"", ""6C"", ""8C"", ""10C"", ""11C"", ""2S"", ""5S"", ""6S"", ""7S"", ""8S"", ""9S"", ""10S"", ""11S"", ""12S"", ""13S""]",-43.673708496093695
91,2,play,88.0,3,3,"[""9H"", ""2H"", ""9C"", ""1S"", ""13C"", ""4S"", ""3S"", ""3C""]","[""9H"", ""2H"", ""9C"", ""1S"", ""13C"", ""4S"", ""3S"", ""3C""]","[""1H"", ""6H"", ""7H"", ""8H"", ""10H"", ""12H"", ""1D"", ""2D"", ""3D"", ""5D"", ""6D"", ""10D"", ""11D"", ""13D"", ""2C"", ""4C"", ""5C"", ""6C"", ""10C"", ""11C"", ""2S"", ""5S"", ""6S"", ""7S"", ""8S"", ""9S"", ""10S"", ""13S""]",6.380315246582029
91,3,play,88.0,2,3,"[""5H"", ""13H"", ""4H"", ""4D"", ""11S"", ""8D"", ""12S"", ""8C""]","[""5H"", ""13H"", ""4H"", ""4D"", ""11S"", ""8D"", ""12S"", ""8C""]","[""1H"", ""7H"", ""8H"", ""10H"", ""12H"", ""1D"", ""2D"", ""3D"", ""5D"", ""11D"", ""4C"", ""5C"", ""6C"", ""10C"", ""11C"", ""6S"", ""7S"", ""8S"", ""9S"", ""13S""]",-43.295468292236365
91,4,play,104.0,1,3,"[""10S"", ""5S"", ""2S"", ""6H"", ""10D"", ""13D"", ""6D"", ""2C""]","[""10S"", ""5S"", ""2S"", ""6H"", ""10D"", ""13D"", ""6D"", ""2C""]","[""1H"", ""10H"", ""12H"", ""1D"", ""5D"", ""11D"", ""4C"", ""6C"", ""10C"", ""6S"", ""7S"", ""13S""]",-6.123051605224617
91,5,play,52.0,0,3,"[""11C"", ""8S"", ""5C"", ""9S"", ""3D"", ""8H"", ""2D"", ""7H""]","[""11C"", ""8S"", ""5C"", ""9S"", ""3D"", ""8H"", ""2D"", ""7H""]","[""5D"", ""4C"", ""6C"", ""13S""]",-77.66050720214844
92,1,play,88.0,4,3,"[""10D"", ""4H"", ""5D"", ""9H"", ""7S"", ""5C"", ""7C"", ""3H""]","[""10D"", ""4H"", ""5D"", ""9H"", ""7S"", ""5C"", ""7C"", ""3H""]","[""1H"", ""2H"", ""5H"", ""6H"", ""7H"", ""8H"", ""10H"", ""11H"", ""12H"", ""13H"", ""2D"", ""3D"", ""4D"", ""6D"", ""7D"", ""8D"", ""1C"", ""2C"", ""3C"", ""4C"", ""6C"", ""8C"", ""9C"", ""10C"", ""11C"", ""12C"", ""1S"", ""4S"", ""5S"", ""6S"", ""8S"", ""9S"", ""10S"", ""11S"", ""12S"", ""13S""]",-39.84926177978514
92,2,play,324.0,3,3,"[""11D"", ""13D"", ""3S"", ""13C"", ""12D"", ""2S"", ""9D"", ""1D""]","[""11D"", ""13D"", ""3S"", ""13C"", ""12D"", ""2S"", ""9D"", ""1D""]","[""1H"", ""2H"", ""6H"", ""7H"", ""11H"", ""12H"", ""13H"", ""2D"", ""3D"", ""4D"", ""7D"", ""8D"", ""1C"", ""3C"", ""4C"", ""6C"", ""10C"", ""11C"", ""12C"", ""1S"", ""4S"", ""6S"", ""8S"", ""9S"", ""10S"", ""11S"", ""12S"", ""13S""]",219.3990710449218
92,3,play,92.0,2,3,"[""8H"", ""5H"", ""6D"", ""9C"", ""2C"", ""5S"", ""10H"", ""8C""]","[""8H"", ""5H"", ""6D"", ""9C"", ""2C"", ""5S"", ""10H"", ""8C""]","[""1H"", ""2H"", ""6H"", ""11H"", ""12H"", ""13H"", ""2D"", ""7D"", ""8D"", ""1C"", ""4C"", ""6C"", ""10C"", ""11C"", ""12C"", ""1S"", ""6S"", ""9S"", ""10S"", ""13S""]",-56.92487716674805
92,4,play,68.0,1,3,"[""11S"", ""3C"", ""8S"", ""12S"", ""7H"", ""4D"", ""4S"", ""3D""]","[""11S"", ""3C"", ""8S"", ""12S"", ""7H"", ""4D"", ""4S"", ""3D""]","[""6H"", ""2D"", ""7D"", ""8D"", ""4C"", ""11C"", ""12C"", ""1S"", ""6S"", ""9S"", ""10S"", ""13S""]",-43.32883117675783
92,5,play,296.0,0,3,"[""6C"", ""2H"", ""11H"", ""10C"", ""12H"", ""13H"", ""1H"", ""1C""]","[""6C"", ""2H"", ""11H"", ""10C"", ""12H"", ""13H"", ""1H"", ""1C""]","[""6H"", ""7D"", ""4C"", ""9S""]",190.4102783203125
93,1,play,100.0,4,3,"[""11C"", ""9C"", ""6S"", ""3H"", ""4D"", ""9D"", ""8S"", ""6D""]","[""11C"", ""9C"", ""6S"", ""3H"", ""4D"", ""9D"", ""8S"", ""6D""]","[""2H"", ""4H"", ""5H"", ""6H"", ""7H"", ""8H"", ""9H"", ""10H"", ""12H"", ""1D"", ""2D"", ""3D"", ""5D"", ""7D"", ""8D"", ""10D"", ""11D"", ""12D"", ""13D"", ""2C"", ""3C"", ""4C"", ""5C"", ""6C"", ""7C"", ""10C"", ""12C"", ""13C"", ""2S"", ""3S"", ""4S"", ""5S"", ""7S"", ""9S"", ""10S"", ""13S""]",-38.97738983154295
93,2,play,260.0,3,3,"[""12S"", ""1S"", ""11H"", ""8C"", ""1H"", ""13H"", ""11S"", ""1C""]","[""12S"", ""1S"", ""11H"", ""8C"", ""1H"", ""13H"", ""11S"", ""1C""]","[""2H"", ""4H"", ""5H"", ""7H"", ""8H"", ""9H"", ""10H"", ""3D"", ""5D"", ""8D"", ""10D"", ""11D"", ""13D"", ""2C"", ""4C"", ""5C"", ""6C"", ""7C"", ""10C"", ""12C"", ""13C"", ""2S"", ""3S"", ""4S"", ""5S"", ""7S"", ""9S"", ""13S""]",150.1456649780273
93,3,play,68.0,2,3,"[""6H"", ""3C"", ""1D"", ""7D"", ""10S"", ""12D"", ""12H"", ""2D""]","[""6H"", ""3C"", ""1D"", ""7D"", ""10S"", ""12D"", ""12H"", ""2D""]","[""2H"", ""4H"", ""5H"", ""7H"", ""8H"", ""9H"", ""8D"", ""10D"", ""11D"", ""2C"", ""4C"", ""7C"", ""10C"", ""12C"", ""13C"", ""3S"", ""4S"", ""5S"", ""7S"", ""9S""]",-45.562974700927725
